AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2016/2017;7201;Bari;L-2;Biotecnologie per l'Innovazione di Processi e di Prodotti;72;72006;9;F;55
2016/2017;7201;Bari;L-30;Scienza dei Materiali;72;72006;9;M;55
2016/2017;7201;Bari;L-32;Scienze Ambientali;73;73027;9;F;55
2016/2017;7201;Bari;LM-17;Fisica;72;72006;9;M;55
2016/2017;9201;Cagliari;L-31;Informatica;92;92009;10;F;55
2016/2017;8201;Palermo;LM-22;Ingegneria Chimica;82;82053;12;M;55
2016/2017;8301;Messina;L-16;Scienze Politiche, Amministrazione e Servizi;83;83048;5;M;55
2016/2017;8301;Messina;L-5;Filosofia;83;83048;3;M;55
2016/2017;8301;Messina;LM-67;Scienze e Tecniche delle Attivita Motorie Preventive e Adattate;83;83048;14;M;55
2016/2017;8701;Catania;99999;Lingue e letterature straniere;87;87015;4;F;55
2018/2019;101;Torino;99999;Psicologia;1;1272;6;F;56
2018/2019;102;Torino Politecnico;10;Ingegneria Meccanica;1;1272;12;M;56
2018/2019;1001;Genova;LM-78;Metodologie Filosofiche;10;10025;3;M;56
2018/2019;1201;Castellanza LIUC;LM-31;Ingegneria Gestionale per la Produzione Industriale;12;12042;12;F;56
2018/2019;1503;Milano Bocconi;LM-16;Finanza - Finance;15;15146;7;F;56
2018/2019;1503;Milano Bocconi;L-33;Economics, Management And Computer Science;15;15146;7;F;56
2018/2019;1504;Milano Cattolica;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);58;58091;14;M;56
2018/2019;1509;Milano Bicocca;L-15;Scienze del Turismo e Comunita Locale;15;15146;7;M;56
2018/2019;1502;Milano Politecnico;LM-12;Interior And Spatial Design;15;15146;2;M;56
2018/2019;1502;Milano Politecnico;L-8;Ingegneria Elettronica;15;15146;12;F;56
2018/2019;1501;Milano;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);15;15146;14;F;56
2018/2019;1501;Milano;99999;Scienze politiche;15;15146;5;M;56
2018/2019;1501;Milano;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);15;15146;14;M;56
2018/2019;1701;Brescia;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);17;17029;14;F;56
2018/2019;1510;Rozzano (MI) Humanitas University;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);16;16024;14;F;56
2018/2019;1701;Brescia;LM-77;Consulenza Aziendale e Libera Professione;17;17029;7;M;56
2018/2019;1701;Brescia;LM-56;Moneta, Finanza e Risk Management;17;17029;7;M;56
2018/2019;3601;Modena e Reggio Emilia;LM-77;Relazioni di Lavoro;36;36023;7;M;56
2018/2019;3201;Trieste;LM-32;Ingegneria Elettronica e Informatica;32;32006;12;M;56
2018/2019;2801;Padova;99999;Giurisprudenza;28;28060;8;F;56
2018/2019;2701;Ca' Foscari Venezia;LM-84;Storia Dal Medioevo all'Età Contemporanea;27;27042;3;M;56
2018/2019;2201;Trento;LM-77;Management della Sostenibilità e del Turismo;22;22205;7;F;56
2018/2019;2801;Padova;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);26;26086;14;F;56
2018/2019;2801;Padova;LM-77;Economia e Diritto;28;28060;7;F;56
2018/2019;2801;Padova;LM-67;Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata;28;28060;14;F;56
2018/2019;5001;Pisa;LM-59;Comunicazione d'Impresa e Politica delle Risorse Umane;50;50026;5;M;56
2018/2019;5001;Pisa;46/S;Medicina e Chirurgia;50;50026;14;M;56
2018/2019;4801;Firenze;LM-25;Ingegneria Elettrica e dell'Automazione;48;48017;12;M;56
2018/2019;4801;Firenze;LM-18;Informatica;48;48017;10;M;56
2018/2019;4801;Firenze;LM-2;Archeologia;48;48017;3;F;56
2018/2019;4801;Firenze;LM-77;Accounting e Libera Professione;48;48017;7;M;56
2018/2019;5801;Roma La Sapienza;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);60;60019;14;F;56
2018/2019;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);58;58072;14;M;56
2018/2019;5801;Roma La Sapienza;L-18;Economia, Finanza e Diritto per la Gestione d'Impresa;58;58091;7;F;56
2018/2019;5601;Tuscia;LM-6;Biologia Cellulare e Molecolare;56;56059;9;F;56
2018/2019;5601;Tuscia;LMR/02;Conservazione e Restauro dei Beni Culturali (Abilitante Ai Sensi del D.Lgs N.42/2004);56;56059;3;F;56
2018/2019;5401;Perugia;L-14;Scienze dei Servizi Giuridici;54;54039;8;F;56
2018/2019;5401;Perugia;L-30;Fisica;54;54039;9;F;56
2018/2019;5201;Siena;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);52;52032;14;F;56
2018/2019;5802;Roma Tor Vergata;LM-61;Scienze della Nutrizione Umana;58;58091;9;M;56
2018/2019;5801;Roma La Sapienza;LM-84;Scienze Storiche. Medioevo, Età Moderna, Età Contemporanea;58;58091;3;F;56
2018/2019;5801;Roma La Sapienza;LM-88;Scienze Sociali Applicate;58;58091;5;M;56
2018/2019;5801;Roma La Sapienza;LM-6;Genetica e Biologia Molecolare;58;58091;9;M;56
2018/2019;5802;Roma Tor Vergata;LM-14;Letteratura Italiana, Filologia Moderna e Linguistica;58;58091;3;F;56
2018/2019;5816;Roma San Raffaele - telematica;L-16;Scienza dell'Amministrazione e dell'Organizzazione;58;58091;5;F;56
2018/2019;6202;Benevento Giustino Fortunato - telematica;L-28;Scienze e Tecnologie del Trasporto Aereo;62;62008;9;M;56
2018/2019;6501;Salerno;LM-29;Ingegneria Elettronica;65;65052;12;M;56
2018/2019;6601;L'Aquila;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);66;66049;14;F;56
2018/2019;7501;Salento;L-22;Scienze Motorie e dello Sport;75;75035;15;F;56
2018/2019;7501;Salento;L-35;Matematica;75;75035;9;M;56
2018/2019;7101;Foggia;L-2;Scienze e Tecnologie Biomolecolari;71;71024;9;F;56
2018/2019;6901;Chieti e Pescara;L-33;Economia e Informatica per l'Impresa;68;68028;7;F;56
2018/2019;6901;Chieti e Pescara;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);69;69022;14;F;56
2018/2019;8601;Enna KORE;L-8;Ingegneria Informatica e delle Telecomunicazioni;86;86009;12;M;56
2018/2019;8601;Enna KORE;L-22;Scienze delle Attivita Motorie e Sportive;86;86009;15;F;56
2018/2019;8701;Catania;4/S;Architettura;89;89017;11;M;56
2018/2019;8201;Palermo;LM-84;Studi Storici, Antropologici e Geografici;82;82053;3;M;56
2018/2019;9201;Cagliari;L-9;Ingegneria Chimica;92;92009;12;F;56
2018/2019;9201;Cagliari;L-32;Scienze Ambientali e Naturali;92;92009;9;F;56
2018/2019;8701;Catania;LM-84;Storia e Cultura dei Paesi Mediterranei;87;87015;3;M;56
2017/2018;101;Torino;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);5;5005;14;M;56
2017/2018;101;Torino;LM-67;Scienze dell'Educazione Motoria e delle Attivita Adattate;1;1272;14;F;56
2017/2018;1504;Milano Cattolica;L-26;Scienze e Tecnologie Alimentari;19;19036;13;F;56
2017/2018;1501;Milano;LM-55;Scienze Cognitive e Processi Decisionali;15;15146;6;M;56
2017/2018;1501;Milano;LM-71;Industrial Chemistry;15;15146;9;M;56
2017/2018;1502;Milano Politecnico;LM-29;Electronics Engineering - Ingegneria Elettronica;15;15146;12;F;56
2017/2018;1504;Milano Cattolica;LM-50;Progettazione Pedagogica e Formazione delle Risorse Umane;17;17029;1;F;56
2017/2018;1501;Milano;26;Informatica;15;15146;10;M;56
2017/2018;1501;Milano;14/S;Chimica e Tecnologia Farmaceutiche;15;15146;14;F;56
2017/2018;1001;Genova;LM-84;Scienze Storiche;10;10025;3;M;56
2017/2018;701;Aosta;L-24;Scienze e Tecniche Psicologiche;7;7003;6;M;56
2017/2018;2801;Padova;L-27;Chimica Industriale;28;28060;9;F;56
2017/2018;2201;Trento;LM-84;Scienze Storiche;22;22205;3;M;56
2017/2018;2201;Trento;L-31;Informatica;22;22205;10;F;56
2017/2018;1701;Brescia;LM-46;Odontoiatria e Protesi Dentaria;17;17029;14;M;56
2017/2018;1701;Brescia;LM-77;Consulenza Aziendale e Libera Professione;17;17029;7;M;56
2017/2018;1510;Rozzano (MI) Humanitas University;LM-41;Medicina e Chirurgia;15;15173;14;M;56
2017/2018;1504;Milano Cattolica;LM-69;Scienze e Tecnologie Agrarie;33;33032;13;M;56
2017/2018;3001;Udine;LM-23;Ingegneria Civile;30;30129;11;M;56
2017/2018;2801;Padova;LM-70;Scienze e Tecnologie Alimentari;28;28044;13;M;56
2017/2018;3601;Modena e Reggio Emilia;LM/SNT1;Scienze Infermieristiche e Ostetriche;35;35033;14;F;56
2017/2018;3401;Parma;LM-77;International Business And Development;34;34027;7;F;56
2017/2018;4101;Urbino;L-36;Scienze Politiche, Economiche e del Governo;41;41067;5;F;56
2017/2018;3701;Bologna;LM-45;Discipline della Musica e del Teatro;37;37006;2;F;56
2017/2018;3701;Bologna;LM-09;Biotecnologie Farmaceutiche;37;37006;9;F;56
2017/2018;4201;Marche;L-25;Scienze Forestali e Ambientali;42;42002;13;F;56
2017/2018;4801;Firenze;LM-54;Scienze Chimiche;48;48017;9;F;56
2017/2018;4801;Firenze;LM-89;Storia dell'Arte;48;48017;2;M;56
2017/2018;4301;Macerata;L-1;Beni Culturali e Turismo;43;43023;2;M;56
2017/2018;4301;Macerata;LM-77;Consulenza e Direzione Aziendale;43;43023;7;M;56
2017/2018;4801;Firenze;99999;Architettura;48;48017;11;M;56
2017/2018;4801;Firenze;4/S;Architettura;48;48017;11;F;56
2017/2018;5001;Pisa;L-29;Scienze Erboristiche;50;50026;9;F;56
2017/2018;5201;Siena;L-35;Matematica;52;52032;9;F;56
2017/2018;5801;Roma La Sapienza;12;Scienze Biologiche;58;58091;9;F;56
2017/2018;6301;Napoli Federico II;L-1;Corso di Laurea in Cultura e Amministrazione dei Beni Culturali;63;63049;2;M;56
2017/2018;5801;Roma La Sapienza;LM-15;Filologia, Letterature e Storia del Mondo Antico;58;58091;3;M;56
2017/2018;5801;Roma La Sapienza;LM-27;Ingegneria delle Comunicazioni;58;58091;12;M;56
2017/2018;5807;Roma Tre;LM-56;Mercato del Lavoro, Relazioni Industriali e Sistemi di Welfare;58;58091;7;M;56
2017/2018;5809;Roma UNINT;LM-94;Interpretariato e Traduzione;58;58091;4;M;56
2017/2018;5802;Roma Tor Vergata;L-16;Global Governance;58;58091;5;F;56
2017/2018;5803;Roma LUMSA;L-18;Economia e Gestione Aziendale;58;58091;7;F;56
2017/2018;7101;Foggia;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);71;71024;14;M;56
2017/2018;6306;Napoli Vanvitelli;L/SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);63;63049;14;F;56
2017/2018;6306;Napoli Vanvitelli;L-15;Scienze del Turismo;61;61022;7;M;56
2017/2018;6601;L'Aquila;LM-18;Informatica;66;66049;10;M;56
2017/2018;6501;Salerno;LM-78;Filosofia;65;65052;3;F;56
2017/2018;6601;L'Aquila;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);66;66049;14;F;56
2017/2018;7601;Basilicata;L-27;Chimica;76;76063;9;F;56
2017/2018;7501;Salento;L-30;Ottica e Optometria;75;75035;9;M;56
2017/2018;7801;Calabria;LM-35;Ingegneria per l'Ambiente e il Territorio;78;78102;11;M;56
2017/2018;7801;Calabria;LM-29;Ingegneria Elettronica;78;78102;12;M;56
2017/2018;8201;Palermo;L-3;Discipline delle Arti, della Musica e dello Spettacolo;82;82053;2;M;56
2017/2018;8201;Palermo;5;Lettere Moderne;82;82053;3;F;56
2017/2018;8301;Messina;LM-55;Scienze Cognitive e Teorie della Comunicazione;83;83048;6;F;56
2017/2018;8701;Catania;4/S;Ingegneria Edile-Architettura;87;87015;11;M;56
2017/2018;8701;Catania;LM-23;Ingegneria Civile Strutturale e Geotecnica;87;87015;11;M;56
2017/2018;9001;Sassari;L-36;Scienze della Politica e dell'Amministrazione;90;90064;5;M;56
2017/2018;9001;Sassari;LM-46;Odontoiatria e Protesi Dentaria;90;90064;14;M;56
2017/2018;9201;Cagliari;L-9;Ingegneria Elettrica, Elettronica e Informatica;92;92009;12;M;56
2016/2017;101;Torino;LM-81;Cooperazione, Sviluppo e Innovazione nell? Economia Globale;1;1272;5;F;56
2016/2017;101;Torino;LM-17;Fisica;1;1272;9;F;56
2016/2017;101;Torino;LM-59;Comunicazione Pubblica e Politica;1;1272;5;M;56
2016/2017;102;Torino Politecnico;LM-27;Communications And Computer Networks Engineering (Ingegneria Telematica e delle Comunicazioni);1;1272;12;M;56
2016/2017;102;Torino Politecnico;LM-32;Ingegneria del Cinema e dei Mezzi di Comunicazione;1;1272;12;M;56
2016/2017;102;Torino Politecnico;LM-12;Ecodesign;1;1272;2;F;56
2016/2017;1001;Genova;L-12;Teorie e Tecniche della Mediazione Interlinguistica;10;10025;4;M;56
2016/2017;1501;Milano;LM-09;Biotecnologie del Farmaco;15;15146;9;F;56
2016/2017;1501;Milano;LM-17;Fisica;15;15146;9;F;56
2016/2017;1501;Milano;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);15;15105;14;F;56
2016/2017;1202;Insubria;46/S;Laurea Specialistica in Medicina e Chirurgia;12;12133;14;F;56
2016/2017;2301;Verona;LM-87;Servizio Sociale in Ambiti Complessi;23;23091;14;F;56
2016/2017;1701;Brescia;LM-46;Odontoiatria e Protesi Dentaria;17;17029;14;F;56
2016/2017;1701;Brescia;LM-46;Odontoiatria e Protesi Dentaria;17;17029;14;M;56
2016/2017;1509;Milano Bicocca;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);108;108015;14;M;56
2016/2017;1508;Milano San Raffaele;LM-09;Corso di Laurea Magistrale in Biotecnologie Mediche Molecolari e Cellulari;15;15146;9;F;56
2016/2017;1504;Milano Cattolica;LM-14;Filologia Moderna;17;17029;3;F;56
2016/2017;1504;Milano Cattolica;18-bis;Scienze della Formazione Primaria;17;17029;1;F;56
2016/2017;3401;Parma;L-35;Matematica;34;34027;9;F;56
2016/2017;3401;Parma;LM-19;Giornalismo e Cultura Editoriale;34;34027;5;M;56
2016/2017;3201;Trieste;LM-28;Ingegneria dell'Energia Elettrica e dei Sistemi;32;32006;12;M;56
2016/2017;3201;Trieste;LM-77;Scienze Aziendali;32;32006;7;F;56
2016/2017;3401;Parma;14/S;Farmacia;34;34027;14;F;56
2016/2017;3001;Udine;L-8;Ingegneria Gestionale;30;30129;12;F;56
2016/2017;2801;Padova;L-41;Statistica per le Tecnologie e le Scienze;28;28060;9;F;56
2016/2017;2801;Padova;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);28;28060;14;F;56
2016/2017;3601;Modena e Reggio Emilia;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);35;35033;14;M;56
2016/2017;3601;Modena e Reggio Emilia;L-26;Scienze e Tecnologie Agrarie e degli Alimenti;35;35033;13;F;56
2016/2017;3601;Modena e Reggio Emilia;LM-29;Electronics Engineering - Ingegneria Elettronica;36;36023;12;M;56
2016/2017;3701;Bologna;L-9;Ingegneria Meccanica;37;37006;12;F;56
2016/2017;3701;Bologna;LM-51;Psicologia delle Organizzazioni e dei Servizi;40;40007;6;F;56
2016/2017;3701;Bologna;LM-77;Management dell'Economia Sociale;40;40012;7;F;56
2016/2017;3701;Bologna;LM-68;Scienze e Tecniche dell'Attivita Sportiva;37;37006;15;M;56
2016/2017;3801;Ferrara;14/S;Farmacia;38;38008;14;F;56
2016/2017;3801;Ferrara;LM/SNT1;Scienze Infermieristiche e Ostetriche;38;38008;14;F;56
2016/2017;4201;Marche;LM-46;Odontoiatria e Protesi Dentaria;42;42002;14;M;56
2016/2017;4201;Marche;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);42;42002;14;M;56
2016/2017;4801;Firenze;LM-49;Design Of Sustainable Tourism Systems ? Progettazione dei Sistemi Turistici;48;48017;7;F;56
2016/2017;4801;Firenze;LM-78;Scienze Filosofiche;48;48017;3;M;56
2016/2017;4801;Firenze;LM-69;Scienze e Tecnologie Agrarie;48;48017;13;M;56
2016/2017;4801;Firenze;L-26;Viticoltura ed Enologia;48;48017;13;F;56
2016/2017;4301;Macerata;LM-78;Scienze Filosofiche;43;43023;3;M;56
2016/2017;5001;Pisa;LM-84;Storia e Civilta;50;50026;3;F;56
2016/2017;5201;Siena;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);52;52032;14;F;56
2016/2017;5001;Pisa;6;Servizio Sociale;50;50026;14;F;56
2016/2017;5401;Perugia;LM-69;Sviluppo Rurale Sostenibile;54;54039;13;M;56
2016/2017;5401;Perugia;L-14;Funzionario Giudiziario e Amministrativo;54;54039;8;M;56
2016/2017;5801;Roma La Sapienza;46/S;"Laurea Specialistica in Medicina e Chirurgia ""A""";58;58091;14;F;56
2016/2017;5801;Roma La Sapienza;LM-82;Scienze Statistiche e Decisionali;58;58091;9;M;56
2016/2017;5809;Roma UNINT;LM-94;Interpretariato e Traduzione;58;58091;4;M;56
2016/2017;5807;Roma Tre;LM-4;Architettura - Restauro;58;58091;11;F;56
2016/2017;5802;Roma Tor Vergata;L-9;Ingegneria Meccanica;58;58091;12;F;56
2016/2017;5802;Roma Tor Vergata;L-18;Economia, Organizzazioni e Territorio;58;58091;7;F;56
2016/2017;5802;Roma Tor Vergata;L-9;Ingegneria Energetica;58;58091;12;F;56
2016/2017;6001;Cassino;L-19;Scienze dell'Educazione e della Formazione;60;60019;1;M;56
2016/2017;6001;Cassino;LM-67;Scienze e Tecniche delle Attivita' Motorie Preventive e Adattate;60;60019;14;M;56
2016/2017;6306;Napoli Vanvitelli;12;Scienze Biologiche;61;61022;9;F;56
2016/2017;6302;Napoli Parthenope;LMG/01;Giurisprudenza;63;63050;8;M;56
2016/2017;6301;Napoli Federico II;LM-48;Pianificazione Territoriale, Urbanistica e Paesaggistico-Ambientale;63;63049;11;F;56
2016/2017;6301;Napoli Federico II;L-30;Corso di Laurea in Ottica e Optometria;63;63049;9;M;56
2016/2017;6306;Napoli Vanvitelli;L/SNT2;Terapia della Neuro e Psicomotricita dell'Eta Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricita dell'Eta Evolutiva);63;63049;14;F;56
2016/2017;7201;Bari;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);73;73027;14;F;56
2016/2017;7501;Salento;LM-62;Studi Geopolitici e Internazionali;75;75035;5;F;56
2016/2017;7201;Bari;47/S;Medicina Veterinaria;72;72006;13;M;56
2016/2017;7801;Calabria;LM-74;Scienze Geologiche;78;78102;9;M;56
2016/2017;7801;Calabria;12;Scienze Biologiche;78;78102;9;F;56
2016/2017;9201;Cagliari;L-9;Ingegneria Chimica;92;92009;12;F;56
2016/2017;9201;Cagliari;LM-23;Ingegneria Civile;92;92009;11;F;56
2016/2017;9001;Sassari;47/S;Medicina Veterinaria;90;90064;13;F;56
2018/2019;1301;Novedrate e-Campus - telematica;LM-14;Letteratura, Lingua e Cultura Italiana;13;13163;3;M;57
2018/2019;1501;Milano;13;Scienze dei Beni Culturali;15;15146;2;F;57
2018/2019;1701;Brescia;LM-46;Odontoiatria e Protesi Dentaria;17;17029;14;M;57
2018/2019;1701;Brescia;LM-31;Ingegneria Gestionale;17;17029;12;F;57
2018/2019;1801;Pavia;LM-28;Ingegneria Elettrica;18;18110;12;M;57
2018/2019;1501;Milano;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);15;15146;14;F;57
2018/2019;1501;Milano;LM-18;Informatica;15;15146;10;F;57
2018/2019;1502;Milano Politecnico;L-8;Ingegneria Fisica;15;15146;12;F;57
2018/2019;1502;Milano Politecnico;LM-32;Computer Science And Engineering - Ingegneria Informatica;13;13075;12;M;57
2018/2019;1501;Milano;LM-89;Storia e Critica dell'Arte;15;15146;2;M;57
2018/2019;1509;Milano Bicocca;L-27;Scienza dei Materiali;15;15146;9;F;57
2018/2019;1508;Milano San Raffaele;L-5;Filosofia;15;15146;3;F;57
2018/2019;1508;Milano San Raffaele;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);15;15146;14;M;57
2018/2019;1504;Milano Cattolica;LM-63;Politiche Pubbliche;15;15146;5;M;57
2018/2019;1504;Milano Cattolica;LM-78;Filosofia;15;15146;3;F;57
2018/2019;1504;Milano Cattolica;LM-77;Global Business Management;33;33032;7;M;57
2018/2019;2801;Padova;LM-8;Biotecnologie Industriali;28;28060;9;M;57
2018/2019;2801;Padova;L-27;Chimica Industriale;28;28060;9;F;57
2018/2019;2201;Trento;LM-78;Filosofia e Linguaggi della Modernità;22;22205;3;M;57
2018/2019;2301;Verona;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);23;23044;14;M;57
2018/2019;2201;Trento;LM-16;Finanza;22;22205;7;F;57
2018/2019;2701;Ca' Foscari Venezia;L-5;Filosofia, Studi Internazionali ed Economici;27;27042;3;M;57
2018/2019;3201;Trieste;L-27;Chimica;32;32006;9;F;57
2018/2019;3001;Udine;LM-68;Scienza dello Sport;30;30129;15;M;57
2018/2019;4801;Firenze;LM-89;Storia dell'Arte;48;48017;2;M;57
2018/2019;5001;Pisa;L-36;Scienze Politiche, Internazionali e dell'Amministrazione;50;50026;5;F;57
2018/2019;5001;Pisa;LM-61;Scienze della Nutrizione Umana;50;50026;9;M;57
2018/2019;3701;Bologna;LM-54;Chimica;37;37006;9;F;57
2018/2019;3701;Bologna;L-27;Chimica e Tecnologie per l'Ambiente e per i Materiali;99;99014;9;M;57
2018/2019;3701;Bologna;L-25;Scienze del Territorio e dell'Ambiente Agro-Forestale;37;37006;13;F;57
2018/2019;3701;Bologna;L-2;Genomics;37;37006;9;F;57
2018/2019;3701;Bologna;L-31;Informatica;37;37006;10;F;57
2018/2019;3701;Bologna;L-8;Ingegneria Elettronica e Telecomunicazioni;37;37006;12;F;57
2018/2019;4101;Urbino;LM-85 bis;Scienze della Formazione Primaria;41;41067;1;M;57
2018/2019;4101;Urbino;LM-77;Economia e Management;41;41067;7;F;57
2018/2019;3801;Ferrara;LM-46;Odontoiatria e Protesi Dentaria;38;38008;14;M;57
2018/2019;3801;Ferrara;L-34;Scienze Geologiche;38;38008;9;M;57
2018/2019;5802;Roma Tor Vergata;L-9;Ingegneria Meccanica;58;58091;12;F;57
2018/2019;5801;Roma La Sapienza;LM-71;Chimica Industriale;58;58091;9;F;57
2018/2019;5807;Roma Tre;LM-19;Informazione, Editoria, Giornalismo;58;58091;5;M;57
2018/2019;5201;Siena;LM-09;Medical Biotechnologies - Biotecnologie Mediche;52;52032;9;F;57
2018/2019;5601;Tuscia;L-25;Scienze della Montagna;57;57059;13;M;57
2018/2019;5401;Perugia;LM-23;Ingegneria Civile;54;54039;11;M;57
2018/2019;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);58;58034;14;M;57
2018/2019;5801;Roma La Sapienza;LM-35;Ingegneria per l'Ambiente e il Territorio;58;58091;11;M;57
2018/2019;6601;L'Aquila;46/S;Medicina e Chirurgia;66;66049;14;M;57
2018/2019;5807;Roma Tre;LM-84;Storia e Società;58;58091;3;F;57
